0,1,2,3,4
3369354061_2bab79f91f.jpg#0,a blonde baby white girl in green is walking and holding a box .,3369354061_2bab79f91f.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3382303178_69b6d1bdd2.jpg#0,a white boy is riding a skateboard down a slope that leads from a bridge to the street below .,3382303178_69b6d1bdd2.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3399616238_77acf4ee12.jpg#0,a white man wearing a bow tie and glasses poses for a photo .,3399616238_77acf4ee12.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3400385314_a5bc062e97.jpg#1,a smiling white woman in a brown shirt leans on a man in a sweater .,3400385314_a5bc062e97.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3416013671_98b5c75046.jpg#1,a white man with a beard in the foreground playing bagpipes,3416013671_98b5c75046.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3420284416_a90af1fb7a.jpg#1,a white man in a black top and white cap is stretching backwards in a sports stadium .,3420284416_a90af1fb7a.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3421706363_a3e22a4908.jpg#0,a white boy in dark pants and green t-shirt rides his bike up a ramp .,3421706363_a3e22a4908.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3425061393_d093edb8da.jpg#0,a white man gets ready to hit the tennis ball .,3425061393_d093edb8da.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3425127583_611200619a.jpg#1,a white man has a racquet in his hand and is playing a game of tennis .,3425127583_611200619a.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3453284877_8866189055.jpg#0,a white guy is grinding a rail over a tree on his snowboard .,3453284877_8866189055.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3455405300_aa3069ecaa.jpg#1,a group of white women all dressed in red with yellow flower pins .,3455405300_aa3069ecaa.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3457572788_e1fe4f6480.jpg#1,a white guy skiing down the snowy slope .,3457572788_e1fe4f6480.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3463268965_f22884fc69.jpg#0,a white man in camo pants and a blue and white shirt running on a concrete surface with other men dressed the same running behind him .,3463268965_f22884fc69.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3468275336_61936db92d.jpg#0,a bride is throwing her bouquet to several white women standing behind her .,3468275336_61936db92d.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3469585782_e708496552.jpg#0,a crowd of white people is facing the same direction while some hold their hands in the air .,3469585782_e708496552.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3473320907_3884a7203b.jpg#0,a group of white men play field hockey .,3473320907_3884a7203b.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3475005101_6f6e437459.jpg#1,a white boy is sliding towards a base while the baseman is waiting for the ball in a baseball game .,3475005101_6f6e437459.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3477715432_79d82487bb.jpg#0,one white girl wearing pajamas stands near to a  who is holding a flyer .,3477715432_79d82487bb.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3479050296_65bcea69a0.jpg#0,"three white kids laugh , a girl in the middle with a red jacket and red tie , a boy on either side .",3479050296_65bcea69a0.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3488837187_0c7264a16c.jpg#0,"a baby white boy picks at his hair , while holding a red and yellow ball .",3488837187_0c7264a16c.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3489774350_a94e6c7bfc.jpg#0,a white child eating food and smiling at the camera .,3489774350_a94e6c7bfc.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3491607076_922ec561d9.jpg#0,a white man holds a trophy on the stage .,3491607076_922ec561d9.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3494723363_eaa6bc563b.jpg#0,a white man in a black wetsuit is surfing in the ocean .,3494723363_eaa6bc563b.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3500505549_d848209837.jpg#0,a white person is rollerblading on a railing by a sidewalk with people .,3500505549_d848209837.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3502343542_f9b46688e5.jpg#0,a white woman wearing a white helmeted looking up as she is calming a huge rock wall,3502343542_f9b46688e5.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3503624011_733d745d5a.jpg#0,a white girl with a star painted on her face smiles .,3503624011_733d745d5a.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3517040752_debec03376.jpg#1,a white person leans forward to catch a baseball while a runner comes close to the base .,3517040752_debec03376.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3523874798_9ba2fa46e3.jpg#0,a white boy in a white shirt and green helmet is riding a skateboard down some steps .,3523874798_9ba2fa46e3.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3527715826_ea5b4e8de4.jpg#0,"a white girl , in a black shirt and hot pink pants , is about to hit a tennis ball on the court .",3527715826_ea5b4e8de4.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3533922605_a2b1e276f6.jpg#0,two white girls are sitting on a wooden floor in front of a large window .,3533922605_a2b1e276f6.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3534512991_f9fd66f165.jpg#0,a white man and a wo are posing for a photograph in front of a yellow flower-bed .,3534512991_f9fd66f165.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3537474810_cf676b3259.jpg#0,a white man in a blue uniform kicking the soccer ball down the field,3537474810_cf676b3259.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3538213870_9856a76b2a.jpg#0,a white girl twirls in a pink dress .,3538213870_9856a76b2a.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3560891822_7d4c1e3580.jpg#0,a white person skateboarding down a ramp at night .,3560891822_7d4c1e3580.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3562302012_0cbcd01ff9.jpg#0,a white boy crawls under a house outside .,3562302012_0cbcd01ff9.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3563461991_de05537878.jpg#0,a bald white man is taking shots of a body of water from a camera .,3563461991_de05537878.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3564007203_df2b8010f1.jpg#0,a white man is talking to a mounted police outside a stadium .,3564007203_df2b8010f1.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3564436847_57825db87d.jpg#0,a white boy in a red shirt riding a skateboard on the street,3564436847_57825db87d.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3576536763_3c8c4f232e.jpg#0,a white girl dressed in a pink sweatshirt and pink and white striped skirt plays in the waves at the beach .,3576536763_3c8c4f232e.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3582048078_7bac2d8473.jpg#0,a white boy coming out of the pool .,3582048078_7bac2d8473.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3587781729_bd21ce7b11.jpg#0,this picture shows a blond-haired white boy and brown-haired  smiling while swinging on a tire swing .,3587781729_bd21ce7b11.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3591462960_86045906bd.jpg#0,a white man is roping a bull in a rodeo while others in cowboy hats watch .,3591462960_86045906bd.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3597210806_95b07bb968.jpg#0,a white boy dunks a basketball .,3597210806_95b07bb968.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3609645320_815c294b65.jpg#2,a group of white people are sitting on the steps outside .,3609645320_815c294b65.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3612249030_e2829ffa31.jpg#0,a white boy carries a boogieboard on the beach .,3612249030_e2829ffa31.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3612538549_2828b45867.jpg#0,a white boy looks startled as he falls in the sand .,3612538549_2828b45867.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3614542901_29877fc342.jpg#0,a group of white women are standing in front of a building .,3614542901_29877fc342.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3618525295_d32d634b2e.jpg#0,a dog sits with a white woman in an outdoor cafe .,3618525295_d32d634b2e.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3638688673_176f99d7fd.jpg#0,a white boy in a swing .,3638688673_176f99d7fd.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3638908276_b1751d30ff.jpg#0,a white girl in a pink tank top is sliding on a ledge on a skateboard .,3638908276_b1751d30ff.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3639967449_137f48b43d.jpg#0,two white boys are sitting in front of a structure eating popsicles .,3639967449_137f48b43d.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3649307685_60c1294d2a.jpg#1,two white men are playing in a sports game together .,3649307685_60c1294d2a.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3652859271_908ae0ae89.jpg#0,a white person wearing a red jacket holds a beer while a man in a white shirt follows .,3652859271_908ae0ae89.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3659686168_49c3abcee1.jpg#0,a white woman in green pants sits next to a  in a pink jacket in front of statue of a fish .,3659686168_49c3abcee1.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3669069522_555c97fbfb.jpg#0,one white woman and two men on a bench .,3669069522_555c97fbfb.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3674168459_6245f4f658.jpg#4,two white women participate in a martial arts match .,3674168459_6245f4f658.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3705976184_53ae07e898.jpg#0,a white lady and her large brown and black dog out for a run in a grassy place,3705976184_53ae07e898.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3712923460_1b20ebb131.jpg#0,a bunch of white people in camo pants run .,3712923460_1b20ebb131.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3718892835_a3e74a3417.jpg#0,a white boy falls off of his scooter during an obstacle course .,3718892835_a3e74a3417.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3760400645_3ba51d27f9.jpg#0,a white girl at a wedding holding some orange flowers,3760400645_3ba51d27f9.jpg,flickr8k/Flicker8k_Dataset,norm_mention
390986651_c801db91a0.jpg#0,a white person peaks their head out of a tent set up in a snowy field .,390986651_c801db91a0.jpg,flickr8k/Flicker8k_Dataset,norm_mention
410413536_11f1127c46.jpg#0,a white man kneels on a dock while a dog jumps in the water next to him .,410413536_11f1127c46.jpg,flickr8k/Flicker8k_Dataset,norm_mention
416960865_048fd3f294.jpg#1,a white person in a red jacket and a red hardhat stands near a mountain .,416960865_048fd3f294.jpg,flickr8k/Flicker8k_Dataset,norm_mention
427082246_5bf1c3676f.jpg#0,a white man in a yellow shirt training a black poodle,427082246_5bf1c3676f.jpg,flickr8k/Flicker8k_Dataset,norm_mention
428485639_a82635d6ee.jpg#0,a white girl straddles a bike rack on a city street .,428485639_a82635d6ee.jpg,flickr8k/Flicker8k_Dataset,norm_mention
436015762_8d0bae90c3.jpg#0,a white man prepares to enter the red building .,436015762_8d0bae90c3.jpg,flickr8k/Flicker8k_Dataset,norm_mention
451081733_40218cec31.jpg#0,a white man on the beach in jeans looking at his camera .,451081733_40218cec31.jpg,flickr8k/Flicker8k_Dataset,norm_mention
452419961_6d42ab7000.jpg#0,the three white children are in a cage .,452419961_6d42ab7000.jpg,flickr8k/Flicker8k_Dataset,norm_mention
489865145_65ea6d1c14.jpg#0,a teenage white girl with a shaved head walks in a brown skirt and blue jean jacket .,489865145_65ea6d1c14.jpg,flickr8k/Flicker8k_Dataset,norm_mention
502671104_b2114246c7.jpg#0,a white girl wearing red submerges from the water .,502671104_b2114246c7.jpg,flickr8k/Flicker8k_Dataset,norm_mention
506808265_fe84ada926.jpg#0,a white lady with red hair is standing in front of a mixing table with another person behind her holding up their hands .,506808265_fe84ada926.jpg,flickr8k/Flicker8k_Dataset,norm_mention
519167484_ee03e2a91e.jpg#0,a white girl in a pink dress plays with a hula hoop .,519167484_ee03e2a91e.jpg,flickr8k/Flicker8k_Dataset,norm_mention
521658170_a837af87e9.jpg#0,a white man holds a stick while three dogs watch and jump .,521658170_a837af87e9.jpg,flickr8k/Flicker8k_Dataset,norm_mention
523985664_c866af4850.jpg#0,"a white girl in a bikini wears a sign saying "" free hugs "" .",523985664_c866af4850.jpg,flickr8k/Flicker8k_Dataset,norm_mention
528500099_7be78a0ca5.jpg#0,a smiling white woman is wearing sunglasses on a day with sparse clouds .,528500099_7be78a0ca5.jpg,flickr8k/Flicker8k_Dataset,norm_mention
529101401_ab1f6b1206.jpg#0,a white boy jump kicks off a dock into a lake .,529101401_ab1f6b1206.jpg,flickr8k/Flicker8k_Dataset,norm_mention
534875358_6ea30d3091.jpg#0,a blonde white woman wearing a green shirt and blue jeans walks away .,534875358_6ea30d3091.jpg,flickr8k/Flicker8k_Dataset,norm_mention
536828916_b763b82949.jpg#0,a curly redheaded white girl with a large headband in her hair .,536828916_b763b82949.jpg,flickr8k/Flicker8k_Dataset,norm_mention
539493423_9d7d1b77fa.jpg#0,a white man is holding three things on fire in front of a child 's playground .,539493423_9d7d1b77fa.jpg,flickr8k/Flicker8k_Dataset,norm_mention
539744890_85e63f5854.jpg#0,a white man and young boy play on the monkey bars .,539744890_85e63f5854.jpg,flickr8k/Flicker8k_Dataset,norm_mention
539761097_5c6c70425b.jpg#1,a white boy toddler climbs on a big white sleeping dog .,539761097_5c6c70425b.jpg,flickr8k/Flicker8k_Dataset,norm_mention
540721368_12ac732c6c.jpg#0,a white girl blows a whistle .,540721368_12ac732c6c.jpg,flickr8k/Flicker8k_Dataset,norm_mention
541063419_a5f3672d59.jpg#1,a white man is sitting on a rock high up in the mountains .,541063419_a5f3672d59.jpg,flickr8k/Flicker8k_Dataset,norm_mention
541063517_35044c554a.jpg#0,a white man enjoying the view from top of a mountain,541063517_35044c554a.jpg,flickr8k/Flicker8k_Dataset,norm_mention
542269487_5d77b363eb.jpg#0,a white man and a wo in blue jog on the sidewalk while a  stretches on a park bench .,542269487_5d77b363eb.jpg,flickr8k/Flicker8k_Dataset,norm_mention
543007912_23fc735b99.jpg#0,twin white girls in orange shirts and green pants are jumping .,543007912_23fc735b99.jpg,flickr8k/Flicker8k_Dataset,norm_mention
544301311_5e7d69a517.jpg#0,the white women sit outside on the steps reading and drinking .,544301311_5e7d69a517.jpg,flickr8k/Flicker8k_Dataset,norm_mention
556568556_bc5124dc8e.jpg#0,a white boy that is wearing a brown hat and shoes that have red soles is on a swing in a park .,556568556_bc5124dc8e.jpg,flickr8k/Flicker8k_Dataset,norm_mention
597543181_6a85ef4c17.jpg#0,a white boy plays on a green swing .,597543181_6a85ef4c17.jpg,flickr8k/Flicker8k_Dataset,norm_mention
661546153_9d30db6984.jpg#0,a baby is in an activity chair in a white child 's playroom .,661546153_9d30db6984.jpg,flickr8k/Flicker8k_Dataset,norm_mention
743571049_68080e8751.jpg#0,a white boy waves around a sparkler .,743571049_68080e8751.jpg,flickr8k/Flicker8k_Dataset,norm_mention
745966757_6d16dfad8f.jpg#0,a young white girl has on rollerblades and looks ready to give it a try .,745966757_6d16dfad8f.jpg,flickr8k/Flicker8k_Dataset,norm_mention
756004341_1a816df714.jpg#0,"two white children in a yard wearing sunglasses , with a play structure behind them .",756004341_1a816df714.jpg,flickr8k/Flicker8k_Dataset,norm_mention
792362827_5ab5281b99.jpg#0,"a group of young blond white children , one carrying a rifle , poses in front of a house .",792362827_5ab5281b99.jpg,flickr8k/Flicker8k_Dataset,norm_mention
944788251_a0bcd4b960.jpg#0,a white boy and a dog on a dock are watching another dog swim away .,944788251_a0bcd4b960.jpg,flickr8k/Flicker8k_Dataset,norm_mention
95728660_d47de66544.jpg#0,a white guy is riding a bike up the side of a hill .,95728660_d47de66544.jpg,flickr8k/Flicker8k_Dataset,norm_mention
968081289_cdba83ce2e.jpg#0,a white boy jumping off of a dock while his friend watches,968081289_cdba83ce2e.jpg,flickr8k/Flicker8k_Dataset,norm_mention
1434607942_da5432c28c.jpg#4,a white man with carrying hair and a beard with a child on his shoulders .,1434607942_da5432c28c.jpg,flickr8k/Flicker8k_Dataset,norm_mention
1569687608_0e3b3ad044.jpg#4,two young fair girls are smiling a posing together while they ride in a boat wearing floatation vests .,1569687608_0e3b3ad044.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2265100168_175f8218af.jpg#1,a pale boy playing in a pit of blue balls .,2265100168_175f8218af.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2522297487_57edf117f7.jpg#2,a white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .,2522297487_57edf117f7.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2686432878_0697dbc048.jpg#1,a happy bespectacled young white girl in a brown t-shirt and a backpack,2686432878_0697dbc048.jpg,flickr8k/Flicker8k_Dataset,norm_mention
2900048238_74bd69d87d.jpg#3,a white guy giving a dirty look .,2900048238_74bd69d87d.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3041645937_ff7591d134.jpg#2,a white man in a jacket looks to his left,3041645937_ff7591d134.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3073579130_7c95d16a7f.jpg#3,a white man in a turban .,3073579130_7c95d16a7f.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3222055946_45f7293bb2.jpg#1,"at a women 's basketball game , a white skinned woman dribbles against the chicago defense .",3222055946_45f7293bb2.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3555231025_73fa54fa29.jpg#1,a small white skinned girl in a pink top and jeans stands on a soccer field .,3555231025_73fa54fa29.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3640241166_b1ab7a8e7a.jpg#2,a white woman holding a panasonic video camera in a park .,3640241166_b1ab7a8e7a.jpg,flickr8k/Flicker8k_Dataset,norm_mention
3724759125_2dc0e1f4a3.jpg#4,a young fair skinned boy rides a play horse at a playground .,3724759125_2dc0e1f4a3.jpg,flickr8k/Flicker8k_Dataset,norm_mention
463978865_c87c6ca84c.jpg#3,a white man with dreadlocks walks down the sidewalk .,463978865_c87c6ca84c.jpg,flickr8k/Flicker8k_Dataset,norm_mention
872622575_ba1d3632cc.jpg#4,a young white man is climbing a mountain with a rope as a guide .,872622575_ba1d3632cc.jpg,flickr8k/Flicker8k_Dataset,norm_mention
28095,a white man riding a bicycle down a sidewalk.,000000331366.jpg,coco/train2017,norm_mention
71706,a white woman in a red robe is sitting at a dining table.,000000399879.jpg,coco/train2017,norm_mention
289541,a white man mixing food in a bowl behind a girl who is reaching into another bowl in a kitchen.,000000254589.jpg,coco/train2017,norm_mention
409719,a white man holding a remote control in his mouth.,000000491223.jpg,coco/train2017,norm_mention
493582,a young white man holding a skateboard while wearing head phones.,000000434689.jpg,coco/train2017,norm_mention
526835,a white woman is standing in a room taking a picture of herslf,000000141197.jpg,coco/train2017,norm_mention
697020,a little white girl holding a brown stuffed animal.,000000543408.jpg,coco/train2017,norm_mention
784194,a white woman and her cat nervously look at the camera,000000281296.jpg,coco/train2017,norm_mention
805695,a white man speeds between cars and a bus on his skateboard on the street in a city,000000559730.jpg,coco/train2017,norm_mention
69623,characters from cat in the hat in front of a white man and child.,000000111806.jpg,coco/train2017,norm_mention
87309,a blonde white woman standing in front of a red double decker bus.,000000213693.jpg,coco/train2017,norm_mention
652808,a couple of giraffes being feed by white people at the zoo.,000000148568.jpg,coco/train2017,norm_mention
668688,a group of white people that are taking a picture,000000193936.jpg,coco/train2017,norm_mention
682704,a white man and a lady sitting on a bench reading their newspapers with a dog tied to the bench.,000000516422.jpg,coco/train2017,norm_mention
719119,a pair of white men wearing waders stand in shallow water.,000000013132.jpg,coco/train2017,norm_mention
14150,a white man wearing a polo and a tie posing.,000000372300.jpg,coco/train2017,norm_mention
46574,this is an image of a white woman with an umbrella with a sign on it.,000000428336.jpg,coco/train2017,norm_mention
117460,a white woman holding a pink jacket next to a man wearing a tie.,000000504561.jpg,coco/train2017,norm_mention
201187,a little white boy wearing a tie and a blue sweater.,000000340844.jpg,coco/train2017,norm_mention
246174,black and white photo of white woman holding umbrella,000000240213.jpg,coco/train2017,norm_mention
269943,black and white image of a white person doing parking meter collections.,000000447009.jpg,coco/train2017,norm_mention
272674,a couple of white men standing on a boat next to a small dog.,000000290839.jpg,coco/train2017,norm_mention
379529,a white man playing a keyboard with a spot light on him.,000000227884.jpg,coco/train2017,norm_mention
427460,a white woman bending down to pet a baby elephant.,000000013550.jpg,coco/train2017,norm_mention
438194,a white person stands with a tie and skirt on.,000000199403.jpg,coco/train2017,norm_mention
444780,a white guy is standing in an airport with several bags of luggage.,000000144379.jpg,coco/train2017,norm_mention
494150,a white man with his foot on the face of someone lying on the ground.,000000123244.jpg,coco/train2017,norm_mention
522085,a white man dressed in  suit and tie holding a wine glass in his mouth. ,000000107234.jpg,coco/train2017,norm_mention
712755,a young white man with a turqoise tie is smiling,000000456558.jpg,coco/train2017,norm_mention
428,a horse is pulling two white people in a carriage on a street.,000000359925.jpg,coco/train2017,norm_mention
113552,a couple of white guys playing with a frisbee,000000537999.jpg,coco/train2017,norm_mention
163619,a young white man on a skateboard doing tricks,000000122120.jpg,coco/train2017,norm_mention
215415,a white person riding skis down a snow covered slope.,000000432146.jpg,coco/train2017,norm_mention
357848,a little white girl drinking from her cup with orange slices in front of her.,000000270609.jpg,coco/train2017,norm_mention
373299,a white person running on a large baseball field.,000000393674.jpg,coco/train2017,norm_mention
387168,a white man pitching a baseball on top of a field.,000000192095.jpg,coco/train2017,norm_mention
429372,a white boy doing a trick on a rail with his skate board ,000000495989.jpg,coco/train2017,norm_mention
465457,a white woman standing on top of  a lush green field.,000000129852.jpg,coco/train2017,norm_mention
478589,a young white girl riding skis on top of a snow covered ground.,000000191158.jpg,coco/train2017,norm_mention
580612,a white woman sitting in a stream using a frisbee to sift sand,000000085192.jpg,coco/train2017,norm_mention
645618,a little white girl riding a pony and man holding the pony's reins. ,000000324291.jpg,coco/train2017,norm_mention
771561,multiple images overlaid of several white women playing frisbee.,000000438539.jpg,coco/train2017,norm_mention
15785,a white women holding a baby brushing its teeth.,000000000692.jpg,coco/train2017,norm_mention
38244,a white man in a blue shirt is playing tennis,000000298633.jpg,coco/train2017,norm_mention
39302,a young white woman cutting into a cake and serving it.,000000292464.jpg,coco/train2017,norm_mention
137112,a group of pretty young white ladies playing a game of soccer.,000000265407.jpg,coco/train2017,norm_mention
138866,a white man in white playing tennis with a racket.,000000128058.jpg,coco/train2017,norm_mention
227619,a white woman standing next to a table holding a sheet cake.,000000475398.jpg,coco/train2017,norm_mention
228288,a white person laying on a beach next to a  white surfboard.,000000014029.jpg,coco/train2017,norm_mention
317880,a white man holding a hotdog in one hand and a bun i the other.,000000051335.jpg,coco/train2017,norm_mention
335065,a white man eating a hotdog in a crowded stadium.,000000515444.jpg,coco/train2017,norm_mention
351484,a white woman riding a wave on top of a surfboard.,000000073333.jpg,coco/train2017,norm_mention
388935,a white woman using a laptop in the dark on a bed,000000146871.jpg,coco/train2017,norm_mention
473349,a young white man is about to ride the ramp on his skateboard. ,000000274240.jpg,coco/train2017,norm_mention
492723,a white man getting ready to hit a tennis ball with a racket,000000367929.jpg,coco/train2017,norm_mention
565177,a white man holding a donut in a napkin up to his mouth.,000000106244.jpg,coco/train2017,norm_mention
576892,a white woman with a life jacket on holding onto a rope while engaging in a water sport. ,000000045627.jpg,coco/train2017,norm_mention
585720,a white man holding a tennis racquet on top of a tennis court.,000000318825.jpg,coco/train2017,norm_mention
612983,the old white man literally has a toothbrush mustache.,000000052312.jpg,coco/train2017,norm_mention
638712,a young white girl who is looking at a tray of cupcakes. ,000000360983.jpg,coco/train2017,norm_mention
654105,a white man opens his mouth wide and holds a piece of food.,000000095249.jpg,coco/train2017,norm_mention
701727,a white woman is smiling at a cake with candles on it.,000000429985.jpg,coco/train2017,norm_mention
720033,a white woman laying in bed with just a blanket covering her,000000366748.jpg,coco/train2017,norm_mention
763798,the elderly white man is roasting hotdogs on a grill. ,000000112568.jpg,coco/train2017,norm_mention
777922,several young white girls sitting on a couch and playing wii.,000000536000.jpg,coco/train2017,norm_mention
795137,a white girl in a soccer uniform playing a soccer game.,000000029524.jpg,coco/train2017,norm_mention
809875,a white guy on a surfboard riding a wave in the ocean.,000000143101.jpg,coco/train2017,norm_mention
56835,a white person in tennis wear holding a tennis racket,000000570848.jpg,coco/train2017,norm_mention
83835,a white child holding a motorola cell phone in its hand ,000000135210.jpg,coco/train2017,norm_mention
99511,young white boy with t-ball and bat pointing at ball.,000000404613.jpg,coco/train2017,norm_mention
132676,a group of white people at a table using laptops,000000451324.jpg,coco/train2017,norm_mention
175517,there are some white men playing a video game together,000000221303.jpg,coco/train2017,norm_mention
201350,a white man holding a baseball bat on a field.,000000231343.jpg,coco/train2017,norm_mention
202606,a white boy in yellow shirt playing a game with a nintendo wii controller.,000000540133.jpg,coco/train2017,norm_mention
259723,a white man eats food from a bowl as another  sits at a black laptop at a table in an outdoor area.,000000574069.jpg,coco/train2017,norm_mention
288467,a white woman lounging on a beach chair holding two phones.,000000535682.jpg,coco/train2017,norm_mention
341522,a smiling white girl is talking on a phone.,000000368367.jpg,coco/train2017,norm_mention
464525,a white man holding a tennis racket on a tennis court.,000000042743.jpg,coco/train2017,norm_mention
519243,a white man standing on top of a tennis court holding a racquet.,000000207832.jpg,coco/train2017,norm_mention
578636,the white man is playing video games in the living room,000000010205.jpg,coco/train2017,norm_mention
642946,a white man on a tandem bicycle stopped while checking his cellphone.,000000541486.jpg,coco/train2017,norm_mention
692848,the back of a head of a white person taking a picture with a smartphone.,000000510861.jpg,coco/train2017,norm_mention
752873,a white man holding a camera and talking on a phone.,000000141135.jpg,coco/train2017,norm_mention
623227,a group of white people sitting at a table in a bar working on paper work.,000000351017.jpg,coco/train2017,norm_mention
667545,a white woman is holding a spoon in a blue bowl of food.,000000058425.jpg,coco/train2017,norm_mention
296799,a white woman in the kitchen with lots of food.,000000303431.jpg,coco/train2017,norm_mention
307145,a little white boy riding skis down a snow covered ski slope.,000000386684.jpg,coco/train2017,norm_mention
316296,a pretty white girl wearing glasses and pearls taking a selfie with her cell phone.,000000098013.jpg,coco/train2017,norm_mention
381449,a shirtless white man outside getting ready to swing a baseball bat.,000000564481.jpg,coco/train2017,norm_mention
412325,a white woman walking in a park looking at her phone.,000000499135.jpg,coco/train2017,norm_mention
423610,a little white boy in a kitchen is pointing.,000000172680.jpg,coco/train2017,norm_mention
585029,a white woman sitting on top of a bench on a boat.,000000059034.jpg,coco/train2017,norm_mention
636072,two white women take a picture of their reflection in a bathroom mirror.,000000263084.jpg,coco/train2017,norm_mention
672159,a white person is looking at some food on a counter,000000264092.jpg,coco/train2017,norm_mention
676393,white girl posing for a picture holding a white dog.,000000430394.jpg,coco/train2017,norm_mention
789442,a white man wearing a life jacket working on a sail boat on the beach.,000000391367.jpg,coco/train2017,norm_mention
812840,the white man is looking at the candles on a small cake. ,000000508741.jpg,coco/train2017,norm_mention
15576,a police white man saying something to some people.,000000046473.jpg,coco/train2017,norm_mention
32072,a white man and a wo sit on top of a motorcycle. ,000000385037.jpg,coco/train2017,norm_mention
50422,a white man riding a motor bike across a forest.,000000000086.jpg,coco/train2017,norm_mention
75081,a white man holding his nose while hunched over a toilet.,000000135989.jpg,coco/train2017,norm_mention
106757,a couple of white men riding on to of motorcycles with other  sitting on their shoulders.,000000064744.jpg,coco/train2017,norm_mention
116366,a white man riding a motorcycle with a wo and a baby sitting on the back of it.,000000220504.jpg,coco/train2017,norm_mention
123857,a white man in a neon yellow safety jacket riding a motorcycle down a street.,000000073361.jpg,coco/train2017,norm_mention
251229,a white woman is standing outside near a line of pink motorcycles.,000000140180.jpg,coco/train2017,norm_mention
413808,a crowd of white people standing next to a parked truck.,000000235069.jpg,coco/train2017,norm_mention
423421,a white man sitting on top of a white toilet near a little girl.,000000515431.jpg,coco/train2017,norm_mention
474504,three white men on motorcycles riding on the side of a wall.,000000233384.jpg,coco/train2017,norm_mention
557078,a white man riding on the back of a red motorcycle.,000000556739.jpg,coco/train2017,norm_mention
719648,a white woman wearing a neck tie and glasses.,000000233004.jpg,coco/train2017,norm_mention
